,steps_tokens,steps_tokens_bow,cuisine
11951,"['heat', 'the', 'oil', 'in', 'a', 'medium', 'pot', 'and', 'add', 'the', 'ginger', 'garlic', 'turmeric', 'chilli', 'cumin', 'and', 'garam', 'masala', 'and', 'cook', 'over', 'a', 'moderate', 'heat', 'until', 'they', 'are', 'aromatic', 'then', 'turn', 'the', 'heat', 'to', 'high', 'and', 'add', 'the', 'meat', 'cubes', 'do', 'not', 'move', 'them', 'or', 'the', 'temperature', 'of', 'your', 'pot', 'will', 'drop', 'too', 'much', 'after', 'a', 'few', 'minutes', 'start', 'to', 'toss', 'them', 'around', 'until', 'they', 'nhave', 'a', 'little', 'colour', 'and', 'then', 'add', 'the', 'salt', 'spinach', 'and', 'tomato', 'when', 'the', 'tomato', 'has', 'softened', 'add', 'the', 'water', 'lower', 'the', 'heat', 'to', 'very', 'low', 'cover', 'and', 'simmer', 'for', 'about', 'an', 'hour', 'or', 'until', 'the', 'meat', 'is', 'meltingly', 'tender', 'if', 'you', 'need', 'more', 'water', 'add', 'a', 'little', 'we', 'want', 'a', 'fairly', 'dry', 'curry', 'with', 'a', 'coating', 'sauce', 'serve', 'with', 'a', 'scatter', 'of', 'coriander', 'leaves', 'and', 'steamed', 'rice']","['heat', 'oil', 'medium', 'pot', 'add', 'ginger', 'garlic', 'turmeric', 'chilli', 'cumin', 'garam', 'masala', 'cook', 'moderate', 'heat', 'aromatic', 'turn', 'heat', 'high', 'add', 'meat', 'cubes', 'move', 'temperature', 'pot', 'drop', 'much', 'start', 'toss', 'around', 'nhave', 'little', 'colour', 'add', 'salt', 'spinach', 'tomato', 'tomato', 'softened', 'add', 'water', 'lower', 'heat', 'low', 'cover', 'simmer', 'meat', 'meltingly', 'tender', 'need', 'water', 'add', 'little', 'want', 'fairly', 'dry', 'curry', 'coating', 'sauce', 'serve', 'scatter', 'coriander', 'leaves', 'steamed', 'rice']",Indian
1720,"['soak', 'dried', 'beans', 'overnight', 'drain', 'pour', 'oil', 'into', 'soup', 'pot', 'add', 'garlic', 'onion', 'vegetables', 'cover', 'pot', 'simmer', '15', 'minutes', 'stirring', 'often', 'add', 'soaked', 'beans', 'soup', 'stock', 'seasonings', 'cover', 'simmer', 'until', 'beans', 'are', 'tender', 'about', '1', '1/4', 'hours', 'add', 'spaghetti', 'or', 'rice', 'simmer', '15', 'minutes', 'longer', 'stirring', 'occasionally', 'serve', 'hot', 'with', 'freshly', 'grated', 'parmesan', 'cheese']","['soak', 'dried', 'beans', 'overnight', 'drain', 'pour', 'oil', 'soup', 'pot', 'add', 'garlic', 'onion', 'vegetables', 'cover', 'pot', 'simmer', 'stirring', 'often', 'add', 'soaked', 'beans', 'soup', 'stock', 'seasonings', 'cover', 'simmer', 'beans', 'tender', 'add', 'spaghetti', 'rice', 'simmer', 'longer', 'stirring', 'occasionally', 'serve', 'hot', 'freshly', 'grated', 'parmesan', 'cheese']",Italian
6759,"['clean', 'and', 'cut', 'the', 'chicken', 'into', 'pieces', 'and', 'grate', 'the', 'ginger', 'combine', 'milk', 'chicken', 'pieces', 'ginger', 'cloves', 'and', 'cumin', 'powder', 'boil', 'until', 'the', 'chicken', 'is', 'tender', 'and', 'the', 'liquid', 'absorbed', 'sprinkle', 'with', 'red', 'chili', 'powder', 'and', '1', '1/2', 'teaspoon', 'salt', 'make', 'a', 'batter', 'with', 'curd', 'and', 'gram', 'flour', 'beat', 'well', 'adding', 'one', 'or', 'two', 'tablespoons', 'of', 'water', 'and', 'remaining', 'salt', 'set', 'aside', 'for', 'an', 'hour', 'coat', 'cooked', 'chicken', 'with', 'batter', 'and', 'fry', 'until', 'golden', 'brown', 'lift', 'out', 'and', 'drain', 'on', 'paper']","['clean', 'cut', 'chicken', 'pieces', 'grate', 'ginger', 'combine', 'milk', 'chicken', 'pieces', 'ginger', 'cloves', 'cumin', 'powder', 'boil', 'chicken', 'tender', 'liquid', 'absorbed', 'sprinkle', 'red', 'chili', 'powder', 'salt', 'make', 'batter', 'curd', 'gram', 'flour', 'beat', 'well', 'adding', 'one', 'two', 'water', 'remaining', 'salt', 'set', 'aside', 'coat', 'cooked', 'chicken', 'batter', 'fry', 'golden', 'brown', 'lift', 'drain', 'paper']",Indian
1243,"['heat', 'broiler', 'arrange', 'bread', 'on', 'baking', 'sheet', 'lined', 'with', 'aluminum', 'foil', 'toast', '4-6', 'inches', 'from', 'heat', 'turning', 'once', 'until', 'light', 'golden', 'tear', 'into', 'large', 'pieces', 'and', 'drop', 'into', 'mixing', 'bowl', 'place', 'half', 'the', 'bread', 'in', 'large', 'salad', 'bowl', 'scatter', 'half', 'the', 'cucumbers', 'peppers', 'and', 'chives', 'then', 'half', 'the', 'onions', 'and', 'olives', 'over', 'bread', 'combine', '1/4', 'cup', 'oil', 'both', 'vinegars', 'tomaotes', 'capers', 'garlic', 'salt', 'and', 'pepper', 'and', 'spoon', 'half', 'over', 'salad', 'repeat', 'layers', 'with', 'remaining', 'ingredients', 'stir', 'once', 'or', 'twice', 'but', 'do', 'not', 'combine', 'thoroughly', 'if', 'bread', 'seems', 'dry', 'add', 'oil', 'refrigerate', 'covered', '1', 'hour', 'to', 'allow', 'flavors', 'to', 'blend', 'about', '20', 'minutes', 'before', 'serving', 'let', 'panzanella', 'warm', 'to', 'room', 'temperature', 'taste', 'and', 'adjust', 'seasonings', 'garnish', 'salad', 'with', 'basil', 'and', 'serve', 'with', 'cruets', 'of', 'oil', 'and', 'vinegar']","['heat', 'broiler', 'arrange', 'bread', 'baking', 'sheet', 'lined', 'aluminum', 'foil', 'toast', 'heat', 'turning', 'light', 'golden', 'tear', 'large', 'pieces', 'drop', 'mixing', 'bowl', 'place', 'half', 'bread', 'large', 'salad', 'bowl', 'scatter', 'half', 'cucumbers', 'peppers', 'chives', 'half', 'onions', 'olives', 'bread', 'combine', 'oil', 'vinegars', 'tomaotes', 'capers', 'garlic', 'salt', 'pepper', 'spoon', 'half', 'salad', 'repeat', 'layers', 'remaining', 'ingredients', 'stir', 'twice', 'combine', 'thoroughly', 'bread', 'seems', 'dry', 'add', 'oil', 'refrigerate', 'covered', 'allow', 'flavors', 'blend', 'serving', 'let', 'panzanella', 'warm', 'room', 'temperature', 'taste', 'adjust', 'seasonings', 'garnish', 'salad', 'basil', 'serve', 'cruets', 'oil', 'vinegar']",Italian
6393,"['prepare', 'grill', 'place', 'fillets', 'on', 'grill', 'rack', 'coated', 'with', 'cooking', 'spray', 'sprinkle', '1/8', 'tsp', 'salt', 'and', 'pepper', 'over', 'fish', 'cover', 'and', 'grill', '4', 'minutes', 'each', 'side', 'or', 'until', 'fish', 'flakes', 'easily', 'when', 'tested', 'with', 'a', 'fork', 'toast', 'walnuts', 'in', 'a', 'pan', 'combine', 'remaining', '1/8', 'tsp', 'salt', 'basil', 'and', 'remaining', 'ingredients', 'including', 'walnuts', 'in', 'a', 'blender', 'or', 'food', 'processor', 'process', 'until', 'finely', 'minced', 'serve', 'pesto', 'with', 'fish']","['prepare', 'grill', 'place', 'fillets', 'grill', 'rack', 'coated', 'cooking', 'spray', 'sprinkle', 'salt', 'pepper', 'fish', 'cover', 'grill', 'side', 'fish', 'flakes', 'easily', 'tested', 'fork', 'toast', 'walnuts', 'pan', 'combine', 'remaining', 'salt', 'basil', 'remaining', 'ingredients', 'including', 'walnuts', 'blender', 'food', 'processor', 'process', 'finely', 'minced', 'serve', 'pesto', 'fish']",Italian
12208,"['combine', 'the', 'yogurt', 'mayonnaise', 'coconut', 'if', 'using', 'green', 'onion', 'curry', 'powder', 'salt', 'and', 'black', 'pepper', 'stir', 'in', 'eggs', 'and', 'cashews', 'divide', 'and', 'spread', 'the', 'egg', 'salad', 'mixture', 'between', 'four', 'slices', 'of', 'raisin', 'bread', 'add', 'the', 'spinach', 'leaves', 'and', 'top', 'with', 'the', 'other', 'four', 'bread', 'slices', 'serve', 'with', 'fresh', 'sliced', 'mangoes', 'and', 'papayas']","['combine', 'yogurt', 'mayonnaise', 'coconut', 'using', 'green', 'onion', 'curry', 'powder', 'salt', 'black', 'pepper', 'stir', 'eggs', 'cashews', 'divide', 'spread', 'egg', 'salad', 'mixture', 'four', 'slices', 'raisin', 'bread', 'add', 'spinach', 'leaves', 'top', 'four', 'bread', 'slices', 'serve', 'fresh', 'sliced', 'mangoes', 'papayas']",Indian
3983,"['to', 'make', 'sauce', 'melt', 'butter', 'in', 'a', 'large', 'heavy', 'pot', 'add', 'the', 'green', 'onions', 'yellow', 'onions', 'celery', 'bell', 'pepper', 'parsley', 'garlic', 'and', 'italian', 'seasoning', 'and', 'saute', 'over', 'medium', 'heat', 'for', '15', 'minutes', 'add', 'the', 'bay', 'leaves', 'and', 'whole', 'tomatoes', 'and', 'mash', 'tomatoes', 'against', 'the', 'side', 'of', 'the', 'pot', 'to', 'crush', 'lower', 'heat', 'and', 'simmer', 'for', '1', 'hour', 'then', 'add', 'tomato', 'paste', 'and', 'sauce', 'and', 'salt', 'and', 'pepper', 'to', 'taste', 'cover', 'and', 'let', 'simmer', '2', 'hours', 'add', 'sugar', 'cover', 'and', 'let', 'simmer', 'another', '21/2', 'hours', 'stirring', 'occasionally', 'if', 'the', 'sauce', 'looks', 'too', 'thick', 'a', 'little', 'water', 'may', 'be', 'added', 'prepare', 'meatballs', 'by', 'mixing', 'all', 'ingredients', 'except', 'olive', 'oil', 'together', 'roll', 'into', '11/2-', 'to', '2-inch', 'balls', 'heat', 'a', 'few', 'tablespoons', 'of', 'oil', 'in', 'a', 'large', 'skillet', 'and', 'saute', 'in', 'batches', 'until', 'nicely', 'brown', 'set', 'aside', 'add', 'meatballs', 'to', 'sauce', 'and', 'continue', 'simmering', 'another', '30', 'to', '45', 'minutes', 'remove', 'bay', 'leaves', 'serve', 'over', 'spaghetti', 'cooked', 'al', 'dente', 'and', 'top', 'with', 'freshly', 'grated', 'romano', 'cheese']","['make', 'sauce', 'melt', 'butter', 'large', 'heavy', 'pot', 'add', 'green', 'onions', 'yellow', 'onions', 'celery', 'bell', 'pepper', 'parsley', 'garlic', 'italian', 'seasoning', 'saute', 'medium', 'heat', 'add', 'bay', 'leaves', 'whole', 'tomatoes', 'mash', 'tomatoes', 'side', 'pot', 'crush', 'lower', 'heat', 'simmer', 'add', 'tomato', 'paste', 'sauce', 'salt', 'pepper', 'taste', 'cover', 'let', 'simmer', 'add', 'sugar', 'cover', 'let', 'simmer', 'another', 'stirring', 'occasionally', 'sauce', 'looks', 'thick', 'little', 'water', 'may', 'added', 'prepare', 'meatballs', 'mixing', 'ingredients', 'except', 'olive', 'oil', 'together', 'roll', '2', 'inch', 'balls', 'heat', 'oil', 'large', 'skillet', 'saute', 'batches', 'nicely', 'brown', 'set', 'aside', 'add', 'meatballs', 'sauce', 'continue', 'simmering', 'another', 'remove', 'bay', 'leaves', 'serve', 'spaghetti', 'cooked', 'al', 'dente', 'top', 'freshly', 'grated', 'romano', 'cheese']",Italian
10667,"['heat', 'the', 'oil', 'and', 'fry', 'the', 'onion', 'for', 'about', 'five', 'minutes', 'over', 'medium', 'heat', 'until', 'browned', 'add', 'the', 'garlic', 'ginger', 'and', 'chillies', 'and', 'fry', 'for', 'two', 'more', 'minutes', 'add', 'the', 'lamb', 'and', 'stir-fry', 'over', 'high', 'heat', 'for', 'about', 'five', 'minutes', 'then', 'stir', 'in', 'remaining', 'seasoning', 'and', 'water', 'cover', 'the', 'pan', 'and', 'simmer', 'for', 'about', '25', 'minutes', 'add', 'the', 'peas', 'and', 'lemon', 'juice', 'then', 'cook', 'uncovered', 'for', 'about', '10', 'minutes', 'suggestion', 'serve', 'with', 'warm', 'naan', 'and', 'plain', 'yogurt']","['heat', 'oil', 'fry', 'onion', 'five', 'medium', 'heat', 'browned', 'add', 'garlic', 'ginger', 'chillies', 'fry', 'two', 'add', 'lamb', 'stir', 'fry', 'high', 'heat', 'five', 'stir', 'remaining', 'seasoning', 'water', 'cover', 'pan', 'simmer', 'add', 'peas', 'lemon', 'juice', 'cook', 'uncovered', 'suggestion', 'serve', 'warm', 'naan', 'plain', 'yogurt']",Indian
3513,"['place', 'chicken', 'pieces', 'in', 'a', 'glass', 'dish', '9', 'x', '13.', 'in', 'a', 'medium', 'bowl', 'mix', 'together', 'all', 'marinade', 'ingredients', 'pour', 'marinade', 'over', 'chicken', 'pieces', 'and', 'marinate', 'for', 'at', 'least', '1/2', 'day', 'or', 'overnight', 'in', 'refrigerator', 'put', 'everything', 'marinade', 'and', 'all', 'in', 'a', '350', 'oven', 'and', 'bake', 'for', '45', 'minutes', 'after', '45', 'minutes', 'put', 'under', 'broiler', 'to', 'crisp', 'chicken', 'on', 'all', 'sides', 'serve', 'w/', 'pan', 'drippings', 'and', 'mash', 'potatoes']","['place', 'chicken', 'pieces', 'glass', 'dish', 'x', 'medium', 'bowl', 'mix', 'together', 'marinade', 'ingredients', 'pour', 'marinade', 'chicken', 'pieces', 'marinate', 'least', 'day', 'overnight', 'refrigerator', 'put', 'everything', 'marinade', 'oven', 'bake', 'put', 'broiler', 'crisp', 'chicken', 'sides', 'serve', 'w/', 'pan', 'drippings', 'mash', 'potatoes']",Italian
1687,"['preheat', 'oven', 'to', '350°f', 'cook', 'beef', 'onion', 'and', 'garlic', 'on', 'medium', 'low', 'heat', 'until', 'brown', 'drain', 'stir', 'in', 'tomato', 'sauce', 'parsley', 'and', 'oregano', 'in', 'a', '9', ""''"", 'x', '13', ""''"", 'baking', 'dish', 'layer', 'spaghetti', 'remember', 'not', 'to', 'overcook', 'since', 'it', 'will', 'be', 'cooking', 'again', 'in', 'the', 'oven', 'meat', 'sauce', 'ricotta', 'cheese', 'and', 'mozzarella', 'top', 'with', 'the', 'parmesan', 'cheese', 'bake', 'at', '350f', 'for', '30', 'minutes', 'or', 'until', 'golden', 'and', 'bubbly']","['preheat', 'oven', '350°f', 'cook', 'beef', 'onion', 'garlic', 'medium', 'low', 'heat', 'brown', 'drain', 'stir', 'tomato', 'sauce', 'parsley', 'oregano', ""''"", 'x', ""''"", 'baking', 'dish', 'layer', 'spaghetti', 'remember', 'overcook', 'since', 'cooking', 'oven', 'meat', 'sauce', 'ricotta', 'cheese', 'mozzarella', 'top', 'parmesan', 'cheese', 'bake', '350f', 'golden', 'bubbly']",Italian
523,"['in', 'a', 'saucepan', 'saute', 'onion', 'in', 'butter', 'until', 'tender', 'add', 'rice', 'cook', 'over', 'medium', 'heat', 'for', '2', 'minutes', 'stirring', 'constantly', 'stir', 'in', 'broth', 'and', 'turmeric', 'bring', 'to', 'a', 'boil', 'reduce', 'heat', 'cover', 'and', 'simmer', 'for', '20-25', 'minutes', 'or', 'until', 'liquid', 'is', 'absorbed', 'stir', 'in', 'cheese', 'and', 'serve']","['saucepan', 'saute', 'onion', 'butter', 'tender', 'add', 'rice', 'cook', 'medium', 'heat', 'stirring', 'constantly', 'stir', 'broth', 'turmeric', 'bring', 'boil', 'reduce', 'heat', 'cover', 'simmer', 'liquid', 'absorbed', 'stir', 'cheese', 'serve']",Italian
12877,"['heat', 'oil', 'in', 'a', 'medium', 'heavy', 'bottomed', 'frying', 'pan', 'on', 'medium', 'high', 'heat', 'for', '1', 'minute', 'add', 'onions', 'and', 'saute', 'stirring', 'regularly', 'for', '15', 'minutes', 'until', 'brown', 'add', 'tomatoes', 'cumin', 'salt', 'turmeric', 'and', 'cayenne', 'and', 'saute', 'for', '5', 'minutes', 'until', 'oil', 'glistens', 'add', 'cream', 'stir', 'well', 'and', 'cook', 'for', '4-5', 'minutes', 'break', 'up', 'ground', 'beef', 'and', 'add', 'it', 'to', 'curry', 'cook', 'for', '6', 'minutes', 'then', 'check', 'to', 'make', 'sure', 'beef', 'is', 'cooked', 'to', 'desired', 'tenderness', 'do', ""n't"", 'over', 'cook', 'beef', 'or', 'it', 'will', 'become', 'hard', 'and', 'loose', 'tenderness', 'stir', 'in', 'raw', 'sugar', 'and', 'mint', 'cook', 'until', 'sugar', 'melts', 'into', 'beef', 'turn', 'off', 'heat', 'cool', '5', 'minutes', 'cover', 'with', 'lid', 'serve', 'with', 'basmati', 'rice', 'i', 'prefer', 'to', 'use', 'canned', 'or', 'jarred', 'pureed', 'tomatoes', 'in', 'this', 'dish', 'if', 'you', 'can', 'not', 'find', 'raw', 'sugar', 'use', 'a', 'couple', 'pinches', 'of', 'granulated', 'sugar', 'sometimes', 'i', 'like', 'to', 'omit', 'the', 'sugar', 'all', 'together.', 'can', 'use', 'lean', 'ground', 'beef', 'if', 'extra', 'lean', 'is', 'not', 'available']","['heat', 'oil', 'medium', 'heavy', 'bottomed', 'frying', 'pan', 'medium', 'high', 'heat', 'add', 'onions', 'saute', 'stirring', 'regularly', 'brown', 'add', 'tomatoes', 'cumin', 'salt', 'turmeric', 'cayenne', 'saute', 'oil', 'glistens', 'add', 'cream', 'stir', 'well', 'cook', 'break', 'ground', 'beef', 'add', 'curry', 'cook', 'check', 'make', 'sure', 'beef', 'cooked', 'desired', 'tenderness', 'cook', 'beef', 'become', 'hard', 'loose', 'tenderness', 'stir', 'raw', 'sugar', 'mint', 'cook', 'sugar', 'melts', 'beef', 'turn', 'heat', 'cool', 'cover', 'lid', 'serve', 'basmati', 'rice', 'prefer', 'use', 'canned', 'jarred', 'pureed', 'tomatoes', 'dish', 'find', 'raw', 'sugar', 'use', 'couple', 'pinches', 'granulated', 'sugar', 'sometimes', 'like', 'omit', 'sugar', 'together.', 'use', 'lean', 'ground', 'beef', 'extra', 'lean', 'available']",Indian
7555,"['in', 'a', 'bowl', 'mix', 'the', 'rice', 'flour', 'urad', 'flour', 'gramflour', 'yogurt', 'and', 'water', 'as', 'required', 'to', 'get', 'a', 'pouring', 'consistency', 'allow', 'this', 'to', 'ferment', 'for', '5-6', 'hours', 'squeeze', 'out', 'the', 'excess', 'water', 'from', 'the', 'grated', 'bottle', 'gourd', 'add', '4', 'tbsps', 'oil', 'lemon', 'juice', 'baking', 'soda', 'sugar', 'grated', 'ginger', 'chilli', 'powder', 'and', 'salt', 'to', 'taste', 'to', 'the', 'fermented', 'batter', 'mix', 'this', 'extremely', 'well', 'grease', 'a', 'baking', 'tray', 'with', 'a', 'little', 'oil', 'pour', 'the', 'prepared', 'mixture', 'into', 'it', 'now', 'pour', '5', 'tbsps', 'of', 'oil', 'in', 'a', 'pot', 'and', 'heat', 'on', 'medium', 'flame', 'until', 'hot', 'add', 'mustard', 'seeds', 'and', 'allow', 'them', 'to', 'splutter', 'once', 'they', 'stop', 'spluttering', 'add', 'sesame', 'seeds', 'fennel', 'ajwain', 'seeds', 'and', 'asafoetida', 'powder', 'stir-fry', 'this', 'mixture', 'until', 'it', 'turns', 'reddish', 'in', 'colour', 'remove', 'from', 'heat', 'spread', 'this', 'mixture', 'over', 'the', 'mixture', 'in', 'the', 'greased', 'baking', 'dish', 'pre-heat', 'your', 'oven', 'to', '190°c', 'bake', 'the', 'mixture', 'in', 'the', 'greased', 'dish', 'for', '35-40', 'minutes', 'until', 'the', 'upper', 'layer', 'becomes', 'brownish', 'in', 'colour', 'check', 'with', 'a', 'toothpick', 'to', 'see', 'if', 'it', ""'s"", 'baked', 'properly', 'or', 'not', 'to', 'do', 'so', 'insert', 'a', 'toothpick', 'into', 'the', 'baked', 'mixture', 'and', 'remove', 'if', 'the', 'mixture', 'sticks', 'to', 'the', 'toothpick', 'bake', 'for', 'some', 'more', 'time', 'and', 'watch', 'carefully', 'so', 'as', 'to', 'not', 'let', 'the', 'mixture', 'burn', 'if', 'the', 'toothpick', 'comes', 'out', 'clean', 'the', 'mixture', 'has', 'been', 'baked', 'properly', 'remove', 'from', 'oven', 'after', '5', 'minutes', 'have', 'passed', 'cut', 'the', 'mixture', 'into', '2', 'cm', 'sized', 'squares', 'serve', 'hot', 'with', 'heinz', 'tomato', 'ketchup', 'and', 'green', 'chutney', 'enjoy']","['bowl', 'mix', 'rice', 'flour', 'urad', 'flour', 'gramflour', 'yogurt', 'water', 'required', 'get', 'pouring', 'consistency', 'allow', 'ferment', 'squeeze', 'excess', 'water', 'grated', 'bottle', 'gourd', 'add', 'tbsps', 'oil', 'lemon', 'juice', 'baking', 'soda', 'sugar', 'grated', 'ginger', 'chilli', 'powder', 'salt', 'taste', 'fermented', 'batter', 'mix', 'extremely', 'well', 'grease', 'baking', 'tray', 'little', 'oil', 'pour', 'prepared', 'mixture', 'pour', 'tbsps', 'oil', 'pot', 'heat', 'medium', 'flame', 'hot', 'add', 'mustard', 'seeds', 'allow', 'splutter', 'stop', 'spluttering', 'add', 'sesame', 'seeds', 'fennel', 'ajwain', 'seeds', 'asafoetida', 'powder', 'stir', 'fry', 'mixture', 'turns', 'reddish', 'colour', 'remove', 'heat', 'spread', 'mixture', 'mixture', 'greased', 'baking', 'dish', 'pre', 'heat', 'oven', '190°c', 'bake', 'mixture', 'greased', 'dish', 'upper', 'layer', 'becomes', 'brownish', 'colour', 'check', 'toothpick', 'see', 'baked', 'properly', 'insert', 'toothpick', 'baked', 'mixture', 'remove', 'mixture', 'sticks', 'toothpick', 'bake', 'time', 'watch', 'carefully', 'let', 'mixture', 'burn', 'toothpick', 'comes', 'clean', 'mixture', 'baked', 'properly', 'remove', 'oven', 'passed', 'cut', 'mixture', 'cm', 'sized', 'squares', 'serve', 'hot', 'heinz', 'tomato', 'ketchup', 'green', 'chutney', 'enjoy']",Indian
3643,"['oil', 'a', 'large', 'bowl', 'with', '2', 'tablespoons', 'oil', 'place', 'pizza', 'dough', 'in', 'bowl', 'turning', 'once', 'let', 'warm', 'to', 'room', 'temperature', 'in', 'a', '12', 'inch', 'skillet', 'on', 'medium', 'heat', 'heat', '2', 'tablespoons', 'of', 'oil', 'remove', 'casings', 'from', 'sausage', 'links', 'break', 'up', 'meat', 'into', 'small', 'pieces', 'and', 'brown', 'in', 'skillet', 'for', '5', 'minutes', 'add', 'diced', 'potatoes', 'stir', 'and', 'cover', 'cook', 'for', '12', 'minutes', 'stirring', 'every', '3', 'minures', 'cover', 'skillet', 'between', 'stirring', 'prepare', '15', '1/2', 'inch', 'by', '10', '1/2', 'inch', 'rimmed', 'baking', 'pan', 'by', 'oiling', 'pan', 'with', '2', 'tablespoons', 'oil', 'with', 'remaining', 'oil', 'oil', 'rolling', 'pin', 'and', 'surface', 'for', 'rolling', 'dough', 'divide', 'dough', 'in', 'half', 'and', 'roll', 'out', 'to', 'a', '9', 'inch', 'circle', 'spoon', 'half', 'of', 'potato', 'mixture', 'onto', 'half', 'of', 'circle', 'drizzle', '3', 'tablespoons', 'marinara', 'sauce', 'on', 'top', 'fold', 'other', 'half', 'of', 'dough', 'over', 'meeting', 'edges', 'roll', 'and', 'crimp', 'edges', 'to', 'seal', 'well', 'cut', '3', 'gashes', 'on', 'top', 'of', 'dough', 'for', 'steam', 'vents', 'repeat', 'with', 'other', 'portion', 'of', 'pizza', 'dough', 'place', 'calzones', 'on', 'prepared', 'pan', 'bake', 'at', '400', 'degrees', 'for', '30', 'minutes', 'to', 'serve', 'cut', 'each', 'calzone', 'in', 'half', 'serve', 'with', 'remaining', 'marinara', 'sauce']","['oil', 'large', 'bowl', 'oil', 'place', 'pizza', 'dough', 'bowl', 'turning', 'let', 'warm', 'room', 'temperature', 'skillet', 'medium', 'heat', 'heat', 'oil', 'remove', 'casings', 'sausage', 'links', 'break', 'meat', 'small', 'pieces', 'brown', 'skillet', 'add', 'diced', 'potatoes', 'stir', 'cover', 'cook', 'stirring', 'every', 'minures', 'cover', 'skillet', 'stirring', 'prepare', 'rimmed', 'baking', 'pan', 'oiling', 'pan', 'oil', 'remaining', 'oil', 'oil', 'rolling', 'pin', 'surface', 'rolling', 'dough', 'divide', 'dough', 'half', 'roll', 'circle', 'spoon', 'half', 'potato', 'mixture', 'onto', 'half', 'circle', 'drizzle', 'marinara', 'sauce', 'top', 'fold', 'half', 'dough', 'meeting', 'edges', 'roll', 'crimp', 'edges', 'seal', 'well', 'cut', 'gashes', 'top', 'dough', 'steam', 'vents', 'repeat', 'portion', 'pizza', 'dough', 'place', 'calzones', 'prepared', 'pan', 'bake', 'serve', 'cut', 'calzone', 'half', 'serve', 'remaining', 'marinara', 'sauce']",Italian
